SETTLEMENTDATE,REGION,RRP,TOTALDEMAND,settlement_aest,settlement_local,SETTLEMENTDATE_dt
2025-07-29 20:30:00,NSW1,86.99308694472985,11416.913627289528,2025-07-29 20:30:00+10:00,2025-07-29 20:30:00+10:00,2025-07-29 20:30:00
2025-07-29 21:00:00,NSW1,90.82332574818312,12331.345215516483,2025-07-29 21:00:00+10:00,2025-07-29 21:00:00+10:00,2025-07-29 21:00:00
2025-07-29 21:30:00,NSW1,69.85388177191328,11704.149637275545,2025-07-29 21:30:00+10:00,2025-07-29 21:30:00+10:00,2025-07-29 21:30:00
2025-07-29 22:00:00,NSW1,44.291338626100504,7933.435949963648,2025-07-29 22:00:00+10:00,2025-07-29 22:00:00+10:00,2025-07-29 22:00:00
2025-07-29 22:30:00,NSW1,31.37243715523926,9532.964442124803,2025-07-29 22:30:00+10:00,2025-07-29 22:30:00+10:00,2025-07-29 22:30:00
2025-07-29 23:00:00,NSW1,41.53804541445183,8446.427206197974,2025-07-29 23:00:00+10:00,2025-07-29 23:00:00+10:00,2025-07-29 23:00:00
2025-07-29 23:30:00,NSW1,43.79691880710523,5978.178125010444,2025-07-29 23:30:00+10:00,2025-07-29 23:30:00+10:00,2025-07-29 23:30:00
2025-07-30 00:00:00,NSW1,43.33722019177185,7122.797974401054,2025-07-30 00:00:00+10:00,2025-07-30 00:00:00+10:00,2025-07-30 00:00:00
2025-07-30 00:30:00,NSW1,44.38367226766805,6462.829755998718,2025-07-30 00:30:00+10:00,2025-07-30 00:30:00+10:00,2025-07-30 00:30:00
2025-07-30 01:00:00,NSW1,42.33790128729354,6802.211757846633,2025-07-30 01:00:00+10:00,2025-07-30 01:00:00+10:00,2025-07-30 01:00:00
2025-07-30 01:30:00,NSW1,54.65886843723947,8006.850422465638,2025-07-30 01:30:00+10:00,2025-07-30 01:30:00+10:00,2025-07-30 01:30:00
2025-07-30 02:00:00,NSW1,53.25178611051723,7118.9258571903865,2025-07-30 02:00:00+10:00,2025-07-30 02:00:00+10:00,2025-07-30 02:00:00
2025-07-30 02:30:00,NSW1,56.725113337244174,5929.214623839801,2025-07-30 02:30:00+10:00,2025-07-30 02:30:00+10:00,2025-07-30 02:30:00
2025-07-30 03:00:00,NSW1,54.30744740304116,7649.533369636573,2025-07-30 03:00:00+10:00,2025-07-30 03:00:00+10:00,2025-07-30 03:00:00
2025-07-30 03:30:00,NSW1,40.852216089347856,6383.685123749807,2025-07-30 03:30:00+10:00,2025-07-30 03:30:00+10:00,2025-07-30 03:30:00
2025-07-30 04:00:00,NSW1,53.24437360170427,7674.895345636048,2025-07-30 04:00:00+10:00,2025-07-30 04:00:00+10:00,2025-07-30 04:00:00
2025-07-30 04:30:00,NSW1,40.97441623469028,9091.674162819048,2025-07-30 04:30:00+10:00,2025-07-30 04:30:00+10:00,2025-07-30 04:30:00
2025-07-30 05:00:00,NSW1,54.62483075841115,7946.246455626691,2025-07-30 05:00:00+10:00,2025-07-30 05:00:00+10:00,2025-07-30 05:00:00
2025-07-30 05:30:00,NSW1,40.94648682886216,6812.172928074294,2025-07-30 05:30:00+10:00,2025-07-30 05:30:00+10:00,2025-07-30 05:30:00
2025-07-30 06:00:00,NSW1,44.38333108548456,7523.716156494071,2025-07-30 06:00:00+10:00,2025-07-30 06:00:00+10:00,2025-07-30 06:00:00
2025-07-30 06:30:00,NSW1,40.006073463671704,8248.052211994724,2025-07-30 06:30:00+10:00,2025-07-30 06:30:00+10:00,2025-07-30 06:30:00
2025-07-30 07:00:00,NSW1,77.6635635462151,14503.52319785802,2025-07-30 07:00:00+10:00,2025-07-30 07:00:00+10:00,2025-07-30 07:00:00
2025-07-30 07:30:00,NSW1,88.807074335555,10337.15564565086,2025-07-30 07:30:00+10:00,2025-07-30 07:30:00+10:00,2025-07-30 07:30:00
2025-07-30 08:00:00,NSW1,89.41936067697867,9096.60511145387,2025-07-30 08:00:00+10:00,2025-07-30 08:00:00+10:00,2025-07-30 08:00:00
2025-07-30 08:30:00,NSW1,80.58481016743951,11836.352227061108,2025-07-30 08:30:00+10:00,2025-07-30 08:30:00+10:00,2025-07-30 08:30:00
2025-07-30 09:00:00,NSW1,93.24150970931493,11730.7656309407,2025-07-30 09:00:00+10:00,2025-07-30 09:00:00+10:00,2025-07-30 09:00:00
2025-07-30 09:30:00,NSW1,76.65626429804432,9797.607898250671,2025-07-30 09:30:00+10:00,2025-07-30 09:30:00+10:00,2025-07-30 09:30:00
2025-07-30 10:00:00,NSW1,98.2198527564445,11254.407902326957,2025-07-30 10:00:00+10:00,2025-07-30 10:00:00+10:00,2025-07-30 10:00:00
2025-07-30 10:30:00,NSW1,82.70563762078764,9017.538810291451,2025-07-30 10:30:00+10:00,2025-07-30 10:30:00+10:00,2025-07-30 10:30:00
2025-07-30 11:00:00,NSW1,32.61870714064944,6674.777319465598,2025-07-30 11:00:00+10:00,2025-07-30 11:00:00+10:00,2025-07-30 11:00:00
2025-07-30 11:30:00,NSW1,38.92927696463702,7912.37114613945,2025-07-30 11:30:00+10:00,2025-07-30 11:30:00+10:00,2025-07-30 11:30:00
2025-07-30 12:00:00,NSW1,47.84073826496474,7832.66219395507,2025-07-30 12:00:00+10:00,2025-07-30 12:00:00+10:00,2025-07-30 12:00:00
2025-07-30 12:30:00,NSW1,42.81018783534368,10125.501490975565,2025-07-30 12:30:00+10:00,2025-07-30 12:30:00+10:00,2025-07-30 12:30:00
2025-07-30 13:00:00,NSW1,53.507648293572814,5686.327126131866,2025-07-30 13:00:00+10:00,2025-07-30 13:00:00+10:00,2025-07-30 13:00:00
2025-07-30 13:30:00,NSW1,43.55682629739,8728.063717548468,2025-07-30 13:30:00+10:00,2025-07-30 13:30:00+10:00,2025-07-30 13:30:00
2025-07-30 14:00:00,NSW1,48.03449836319206,9917.629714782102,2025-07-30 14:00:00+10:00,2025-07-30 14:00:00+10:00,2025-07-30 14:00:00
2025-07-30 14:30:00,NSW1,52.389144976041095,10344.90616545718,2025-07-30 14:30:00+10:00,2025-07-30 14:30:00+10:00,2025-07-30 14:30:00
2025-07-30 15:00:00,NSW1,40.347355338460794,9464.149510085364,2025-07-30 15:00:00+10:00,2025-07-30 15:00:00+10:00,2025-07-30 15:00:00
2025-07-30 15:30:00,NSW1,45.76955853663973,8558.337589561703,2025-07-30 15:30:00+10:00,2025-07-30 15:30:00+10:00,2025-07-30 15:30:00
2025-07-30 16:00:00,NSW1,64.09419279605494,8644.798806698338,2025-07-30 16:00:00+10:00,2025-07-30 16:00:00+10:00,2025-07-30 16:00:00
2025-07-30 16:30:00,NSW1,46.438353258911405,7575.697229156011,2025-07-30 16:30:00+10:00,2025-07-30 16:30:00+10:00,2025-07-30 16:30:00
2025-07-30 17:00:00,NSW1,96.31119650320836,13127.18583178662,2025-07-30 17:00:00+10:00,2025-07-30 17:00:00+10:00,2025-07-30 17:00:00
2025-07-30 17:30:00,NSW1,107.42249267896656,7359.795515575,2025-07-30 17:30:00+10:00,2025-07-30 17:30:00+10:00,2025-07-30 17:30:00
2025-07-30 18:00:00,NSW1,128.02128896368606,12318.863199993835,2025-07-30 18:00:00+10:00,2025-07-30 18:00:00+10:00,2025-07-30 18:00:00
2025-07-30 18:30:00,NSW1,67.53626347972278,10265.333909843472,2025-07-30 18:30:00+10:00,2025-07-30 18:30:00+10:00,2025-07-30 18:30:00
2025-07-30 19:00:00,NSW1,91.77279588336292,14071.009526656622,2025-07-30 19:00:00+10:00,2025-07-30 19:00:00+10:00,2025-07-30 19:00:00
2025-07-30 19:30:00,NSW1,78.96251765894313,9946.826798554775,2025-07-30 19:30:00+10:00,2025-07-30 19:30:00+10:00,2025-07-30 19:30:00
2025-07-30 20:00:00,NSW1,101.77502282114447,9916.320824137852,2025-07-30 20:00:00+10:00,2025-07-30 20:00:00+10:00,2025-07-30 20:00:00
2025-07-30 20:30:00,NSW1,104.12420782191698,12548.345881522084,2025-07-30 20:30:00+10:00,2025-07-30 20:30:00+10:00,2025-07-30 20:30:00
2025-07-30 21:00:00,NSW1,84.60552221843291,9069.807250923262,2025-07-30 21:00:00+10:00,2025-07-30 21:00:00+10:00,2025-07-30 21:00:00
2025-07-30 21:30:00,NSW1,71.36028638703826,10411.449033784627,2025-07-30 21:30:00+10:00,2025-07-30 21:30:00+10:00,2025-07-30 21:30:00
2025-07-30 22:00:00,NSW1,52.83760080106625,7610.812793328337,2025-07-30 22:00:00+10:00,2025-07-30 22:00:00+10:00,2025-07-30 22:00:00
2025-07-30 22:30:00,NSW1,45.109505388269326,8968.346648627792,2025-07-30 22:30:00+10:00,2025-07-30 22:30:00+10:00,2025-07-30 22:30:00
2025-07-30 23:00:00,NSW1,75.22678850464825,7756.17237814672,2025-07-30 23:00:00+10:00,2025-07-30 23:00:00+10:00,2025-07-30 23:00:00
2025-07-30 23:30:00,NSW1,42.77488329325379,9681.073864295664,2025-07-30 23:30:00+10:00,2025-07-30 23:30:00+10:00,2025-07-30 23:30:00
2025-07-31 00:00:00,NSW1,36.49439625551492,6967.818696739891,2025-07-31 00:00:00+10:00,2025-07-31 00:00:00+10:00,2025-07-31 00:00:00
2025-07-31 00:30:00,NSW1,69.43443294376337,8041.495741519229,2025-07-31 00:30:00+10:00,2025-07-31 00:30:00+10:00,2025-07-31 00:30:00
2025-07-31 01:00:00,NSW1,50.33293551526816,10520.158715963604,2025-07-31 01:00:00+10:00,2025-07-31 01:00:00+10:00,2025-07-31 01:00:00
2025-07-31 01:30:00,NSW1,45.25647626512963,7609.371698566413,2025-07-31 01:30:00+10:00,2025-07-31 01:30:00+10:00,2025-07-31 01:30:00
2025-07-31 02:00:00,NSW1,58.24177535063839,7698.47716685804,2025-07-31 02:00:00+10:00,2025-07-31 02:00:00+10:00,2025-07-31 02:00:00
2025-07-31 02:30:00,NSW1,41.23414166967282,5834.712634671034,2025-07-31 02:30:00+10:00,2025-07-31 02:30:00+10:00,2025-07-31 02:30:00
2025-07-31 03:00:00,NSW1,48.60058617263586,9634.526959413372,2025-07-31 03:00:00+10:00,2025-07-31 03:00:00+10:00,2025-07-31 03:00:00
2025-07-31 03:30:00,NSW1,52.89552196801574,7534.842062828596,2025-07-31 03:30:00+10:00,2025-07-31 03:30:00+10:00,2025-07-31 03:30:00
2025-07-31 04:00:00,NSW1,47.55505242258391,7481.442247341341,2025-07-31 04:00:00+10:00,2025-07-31 04:00:00+10:00,2025-07-31 04:00:00
2025-07-31 04:30:00,NSW1,50.973733213680944,9731.606359271893,2025-07-31 04:30:00+10:00,2025-07-31 04:30:00+10:00,2025-07-31 04:30:00
2025-07-31 05:00:00,NSW1,70.04727663694383,9511.479701199154,2025-07-31 05:00:00+10:00,2025-07-31 05:00:00+10:00,2025-07-31 05:00:00
2025-07-31 05:30:00,NSW1,65.15512433230974,8272.194360328876,2025-07-31 05:30:00+10:00,2025-07-31 05:30:00+10:00,2025-07-31 05:30:00
2025-07-31 06:00:00,NSW1,33.395541618300136,7965.16899834343,2025-07-31 06:00:00+10:00,2025-07-31 06:00:00+10:00,2025-07-31 06:00:00
2025-07-31 06:30:00,NSW1,57.737041621280035,7486.29766331875,2025-07-31 06:30:00+10:00,2025-07-31 06:30:00+10:00,2025-07-31 06:30:00
2025-07-31 07:00:00,NSW1,93.06589545755894,11786.057071072788,2025-07-31 07:00:00+10:00,2025-07-31 07:00:00+10:00,2025-07-31 07:00:00
2025-07-31 07:30:00,NSW1,80.69424828628242,12954.503405858512,2025-07-31 07:30:00+10:00,2025-07-31 07:30:00+10:00,2025-07-31 07:30:00
2025-07-31 08:00:00,NSW1,99.15449447371776,10404.58049752698,2025-07-31 08:00:00+10:00,2025-07-31 08:00:00+10:00,2025-07-31 08:00:00
2025-07-31 08:30:00,NSW1,102.4107159178015,14060.088325583907,2025-07-31 08:30:00+10:00,2025-07-31 08:30:00+10:00,2025-07-31 08:30:00
2025-07-31 09:00:00,NSW1,74.15183000771985,10108.144009577569,2025-07-31 09:00:00+10:00,2025-07-31 09:00:00+10:00,2025-07-31 09:00:00
2025-07-31 09:30:00,NSW1,89.83936759982258,10577.52609274388,2025-07-31 09:30:00+10:00,2025-07-31 09:30:00+10:00,2025-07-31 09:30:00
2025-07-31 10:00:00,NSW1,121.90083270840968,11305.554444391955,2025-07-31 10:00:00+10:00,2025-07-31 10:00:00+10:00,2025-07-31 10:00:00
2025-07-31 10:30:00,NSW1,138.08236683704305,10579.887554315314,2025-07-31 10:30:00+10:00,2025-07-31 10:30:00+10:00,2025-07-31 10:30:00
2025-07-31 11:00:00,NSW1,40.42211496412307,7559.355886354861,2025-07-31 11:00:00+10:00,2025-07-31 11:00:00+10:00,2025-07-31 11:00:00
2025-07-31 11:30:00,NSW1,46.08907868656448,7586.175197860742,2025-07-31 11:30:00+10:00,2025-07-31 11:30:00+10:00,2025-07-31 11:30:00
2025-07-31 12:00:00,NSW1,91.23490800424602,9570.646558232422,2025-07-31 12:00:00+10:00,2025-07-31 12:00:00+10:00,2025-07-31 12:00:00
2025-07-31 12:30:00,NSW1,38.0642080017189,7999.7667612774285,2025-07-31 12:30:00+10:00,2025-07-31 12:30:00+10:00,2025-07-31 12:30:00
2025-07-31 13:00:00,NSW1,52.76413404512786,8604.181569592829,2025-07-31 13:00:00+10:00,2025-07-31 13:00:00+10:00,2025-07-31 13:00:00
2025-07-31 13:30:00,NSW1,63.442899420054765,8662.437847134504,2025-07-31 13:30:00+10:00,2025-07-31 13:30:00+10:00,2025-07-31 13:30:00
2025-07-31 14:00:00,NSW1,36.18866939213214,7605.6390645692045,2025-07-31 14:00:00+10:00,2025-07-31 14:00:00+10:00,2025-07-31 14:00:00
2025-07-31 14:30:00,NSW1,71.00002535428048,8908.53230418655,2025-07-31 14:30:00+10:00,2025-07-31 14:30:00+10:00,2025-07-31 14:30:00
2025-07-31 15:00:00,NSW1,53.52092947738144,10212.00358275876,2025-07-31 15:00:00+10:00,2025-07-31 15:00:00+10:00,2025-07-31 15:00:00
2025-07-31 15:30:00,NSW1,53.55795549048256,9377.62248248379,2025-07-31 15:30:00+10:00,2025-07-31 15:30:00+10:00,2025-07-31 15:30:00
2025-07-31 16:00:00,NSW1,34.96268429999289,7632.243250672424,2025-07-31 16:00:00+10:00,2025-07-31 16:00:00+10:00,2025-07-31 16:00:00
2025-07-31 16:30:00,NSW1,60.49623448049185,8595.530738684456,2025-07-31 16:30:00+10:00,2025-07-31 16:30:00+10:00,2025-07-31 16:30:00
2025-07-31 17:00:00,NSW1,79.85829936930216,8606.999583640978,2025-07-31 17:00:00+10:00,2025-07-31 17:00:00+10:00,2025-07-31 17:00:00
2025-07-31 17:30:00,NSW1,103.24627171004052,8577.828751768964,2025-07-31 17:30:00+10:00,2025-07-31 17:30:00+10:00,2025-07-31 17:30:00
2025-07-31 18:00:00,NSW1,93.92616748012128,8671.431922885466,2025-07-31 18:00:00+10:00,2025-07-31 18:00:00+10:00,2025-07-31 18:00:00
2025-07-31 18:30:00,NSW1,75.59448697423332,9984.590594250833,2025-07-31 18:30:00+10:00,2025-07-31 18:30:00+10:00,2025-07-31 18:30:00
2025-07-31 19:00:00,NSW1,100.5956988230976,10398.423427893473,2025-07-31 19:00:00+10:00,2025-07-31 19:00:00+10:00,2025-07-31 19:00:00
2025-07-31 19:30:00,NSW1,95.64654482254164,12603.411972937894,2025-07-31 19:30:00+10:00,2025-07-31 19:30:00+10:00,2025-07-31 19:30:00
2025-07-31 20:00:00,NSW1,88.77488689809186,11663.391767381172,2025-07-31 20:00:00+10:00,2025-07-31 20:00:00+10:00,2025-07-31 20:00:00
2025-07-31 20:30:00,NSW1,124.96507990169792,11888.764125602327,2025-07-31 20:30:00+10:00,2025-07-31 20:30:00+10:00,2025-07-31 20:30:00
2025-07-31 21:00:00,NSW1,121.183090080635,11150.338906750028,2025-07-31 21:00:00+10:00,2025-07-31 21:00:00+10:00,2025-07-31 21:00:00
2025-07-31 21:30:00,NSW1,112.58510770259647,9946.122227114667,2025-07-31 21:30:00+10:00,2025-07-31 21:30:00+10:00,2025-07-31 21:30:00
2025-07-31 22:00:00,NSW1,51.1475731114923,8195.728210600015,2025-07-31 22:00:00+10:00,2025-07-31 22:00:00+10:00,2025-07-31 22:00:00
2025-07-31 22:30:00,NSW1,25.53695882422212,9233.0068579421,2025-07-31 22:30:00+10:00,2025-07-31 22:30:00+10:00,2025-07-31 22:30:00
2025-07-31 23:00:00,NSW1,61.88614501062054,6250.341401068935,2025-07-31 23:00:00+10:00,2025-07-31 23:00:00+10:00,2025-07-31 23:00:00
2025-07-31 23:30:00,NSW1,61.029714387137005,9553.935825571394,2025-07-31 23:30:00+10:00,2025-07-31 23:30:00+10:00,2025-07-31 23:30:00
2025-08-01 00:00:00,NSW1,69.30073520096306,6636.216467614384,2025-08-01 00:00:00+10:00,2025-08-01 00:00:00+10:00,2025-08-01 00:00:00
2025-08-01 00:30:00,NSW1,33.903386273675714,7040.392391782557,2025-08-01 00:30:00+10:00,2025-08-01 00:30:00+10:00,2025-08-01 00:30:00
2025-08-01 01:00:00,NSW1,48.648180605903526,7339.116411153559,2025-08-01 01:00:00+10:00,2025-08-01 01:00:00+10:00,2025-08-01 01:00:00
2025-08-01 01:30:00,NSW1,35.25387289940221,7117.730171562271,2025-08-01 01:30:00+10:00,2025-08-01 01:30:00+10:00,2025-08-01 01:30:00
2025-08-01 02:00:00,NSW1,47.4948665353042,10182.084325989164,2025-08-01 02:00:00+10:00,2025-08-01 02:00:00+10:00,2025-08-01 02:00:00
2025-08-01 02:30:00,NSW1,50.32625872723922,7478.841506004287,2025-08-01 02:30:00+10:00,2025-08-01 02:30:00+10:00,2025-08-01 02:30:00
2025-08-01 03:00:00,NSW1,38.44825589505837,11032.885187087875,2025-08-01 03:00:00+10:00,2025-08-01 03:00:00+10:00,2025-08-01 03:00:00
2025-08-01 03:30:00,NSW1,52.94289112326505,6757.043225289378,2025-08-01 03:30:00+10:00,2025-08-01 03:30:00+10:00,2025-08-01 03:30:00
2025-08-01 04:00:00,NSW1,42.4395159846893,7602.597801813891,2025-08-01 04:00:00+10:00,2025-08-01 04:00:00+10:00,2025-08-01 04:00:00
2025-08-01 04:30:00,NSW1,38.634001091345674,7505.617730432575,2025-08-01 04:30:00+10:00,2025-08-01 04:30:00+10:00,2025-08-01 04:30:00
2025-08-01 05:00:00,NSW1,52.73387578517426,8222.902949713161,2025-08-01 05:00:00+10:00,2025-08-01 05:00:00+10:00,2025-08-01 05:00:00
2025-08-01 05:30:00,NSW1,53.83815432563081,7269.780055202019,2025-08-01 05:30:00+10:00,2025-08-01 05:30:00+10:00,2025-08-01 05:30:00
2025-08-01 06:00:00,NSW1,47.543060574092515,7279.595266660266,2025-08-01 06:00:00+10:00,2025-08-01 06:00:00+10:00,2025-08-01 06:00:00
2025-08-01 06:30:00,NSW1,50.10578649518154,7374.144859355839,2025-08-01 06:30:00+10:00,2025-08-01 06:30:00+10:00,2025-08-01 06:30:00
2025-08-01 07:00:00,NSW1,82.38840659659026,10876.268372910314,2025-08-01 07:00:00+10:00,2025-08-01 07:00:00+10:00,2025-08-01 07:00:00
2025-08-01 07:30:00,NSW1,92.11059360420698,11207.76662230064,2025-08-01 07:30:00+10:00,2025-08-01 07:30:00+10:00,2025-08-01 07:30:00
2025-08-01 08:00:00,NSW1,106.06639015025485,12029.092244139789,2025-08-01 08:00:00+10:00,2025-08-01 08:00:00+10:00,2025-08-01 08:00:00
2025-08-01 08:30:00,NSW1,70.27060748313448,11395.182387963952,2025-08-01 08:30:00+10:00,2025-08-01 08:30:00+10:00,2025-08-01 08:30:00
2025-08-01 09:00:00,NSW1,104.835094160809,9590.772768201943,2025-08-01 09:00:00+10:00,2025-08-01 09:00:00+10:00,2025-08-01 09:00:00
2025-08-01 09:30:00,NSW1,90.5643601748462,10652.723617347716,2025-08-01 09:30:00+10:00,2025-08-01 09:30:00+10:00,2025-08-01 09:30:00
2025-08-01 10:00:00,NSW1,76.71922123945184,11118.988981228917,2025-08-01 10:00:00+10:00,2025-08-01 10:00:00+10:00,2025-08-01 10:00:00
2025-08-01 10:30:00,NSW1,75.38480080122655,11405.345707619124,2025-08-01 10:30:00+10:00,2025-08-01 10:30:00+10:00,2025-08-01 10:30:00
2025-08-01 11:00:00,NSW1,69.81385616485201,8495.811796246977,2025-08-01 11:00:00+10:00,2025-08-01 11:00:00+10:00,2025-08-01 11:00:00
2025-08-01 11:30:00,NSW1,65.85259469069067,7956.34251479169,2025-08-01 11:30:00+10:00,2025-08-01 11:30:00+10:00,2025-08-01 11:30:00
2025-08-01 12:00:00,NSW1,42.18984617285139,8896.646946350964,2025-08-01 12:00:00+10:00,2025-08-01 12:00:00+10:00,2025-08-01 12:00:00
2025-08-01 12:30:00,NSW1,65.87038370236327,7224.447579725579,2025-08-01 12:30:00+10:00,2025-08-01 12:30:00+10:00,2025-08-01 12:30:00
2025-08-01 13:00:00,NSW1,81.46460772529689,7389.014883895663,2025-08-01 13:00:00+10:00,2025-08-01 13:00:00+10:00,2025-08-01 13:00:00
2025-08-01 13:30:00,NSW1,49.24059711146791,6644.335684449564,2025-08-01 13:30:00+10:00,2025-08-01 13:30:00+10:00,2025-08-01 13:30:00
2025-08-01 14:00:00,NSW1,48.97928925533471,8546.846689771637,2025-08-01 14:00:00+10:00,2025-08-01 14:00:00+10:00,2025-08-01 14:00:00
2025-08-01 14:30:00,NSW1,55.19944145977309,8288.885607459799,2025-08-01 14:30:00+10:00,2025-08-01 14:30:00+10:00,2025-08-01 14:30:00
2025-08-01 15:00:00,NSW1,65.60822969477306,9561.674811614976,2025-08-01 15:00:00+10:00,2025-08-01 15:00:00+10:00,2025-08-01 15:00:00
2025-08-01 15:30:00,NSW1,48.21599786514216,8980.713267978086,2025-08-01 15:30:00+10:00,2025-08-01 15:30:00+10:00,2025-08-01 15:30:00
2025-08-01 16:00:00,NSW1,76.46956104236621,8715.719408481882,2025-08-01 16:00:00+10:00,2025-08-01 16:00:00+10:00,2025-08-01 16:00:00
2025-08-01 16:30:00,NSW1,46.04784315639723,8002.367577089446,2025-08-01 16:30:00+10:00,2025-08-01 16:30:00+10:00,2025-08-01 16:30:00
2025-08-01 17:00:00,NSW1,83.54408930913372,11094.276027036294,2025-08-01 17:00:00+10:00,2025-08-01 17:00:00+10:00,2025-08-01 17:00:00
2025-08-01 17:30:00,NSW1,76.40281663702318,10888.431982780286,2025-08-01 17:30:00+10:00,2025-08-01 17:30:00+10:00,2025-08-01 17:30:00
2025-08-01 18:00:00,NSW1,107.85853795246726,11466.18728201788,2025-08-01 18:00:00+10:00,2025-08-01 18:00:00+10:00,2025-08-01 18:00:00
2025-08-01 18:30:00,NSW1,61.60437153860451,14760.56462280497,2025-08-01 18:30:00+10:00,2025-08-01 18:30:00+10:00,2025-08-01 18:30:00
2025-08-01 19:00:00,NSW1,74.247929851893,11497.763379213167,2025-08-01 19:00:00+10:00,2025-08-01 19:00:00+10:00,2025-08-01 19:00:00
2025-08-01 19:30:00,NSW1,103.34861764993448,10167.068221718911,2025-08-01 19:30:00+10:00,2025-08-01 19:30:00+10:00,2025-08-01 19:30:00
2025-08-01 20:00:00,NSW1,117.93520396416632,14231.708434634522,2025-08-01 20:00:00+10:00,2025-08-01 20:00:00+10:00,2025-08-01 20:00:00
2025-08-01 20:30:00,NSW1,76.82456994801284,11584.795895629764,2025-08-01 20:30:00+10:00,2025-08-01 20:30:00+10:00,2025-08-01 20:30:00
2025-08-01 21:00:00,NSW1,113.93328129145816,11816.055989344848,2025-08-01 21:00:00+10:00,2025-08-01 21:00:00+10:00,2025-08-01 21:00:00
2025-08-01 21:30:00,NSW1,110.07782100659708,9467.94491835639,2025-08-01 21:30:00+10:00,2025-08-01 21:30:00+10:00,2025-08-01 21:30:00
2025-08-01 22:00:00,NSW1,62.957773370751525,7032.867849036439,2025-08-01 22:00:00+10:00,2025-08-01 22:00:00+10:00,2025-08-01 22:00:00
2025-08-01 22:30:00,NSW1,48.40141641036615,8186.2344880877135,2025-08-01 22:30:00+10:00,2025-08-01 22:30:00+10:00,2025-08-01 22:30:00
2025-08-01 23:00:00,NSW1,47.3931761701134,7931.817799883241,2025-08-01 23:00:00+10:00,2025-08-01 23:00:00+10:00,2025-08-01 23:00:00
2025-08-01 23:30:00,NSW1,33.43139914068229,7998.600734988726,2025-08-01 23:30:00+10:00,2025-08-01 23:30:00+10:00,2025-08-01 23:30:00
2025-08-02 00:00:00,NSW1,70.01990094620001,7929.177147250214,2025-08-02 00:00:00+10:00,2025-08-02 00:00:00+10:00,2025-08-02 00:00:00
2025-08-02 00:30:00,NSW1,46.42649350520007,7320.071551180941,2025-08-02 00:30:00+10:00,2025-08-02 00:30:00+10:00,2025-08-02 00:30:00
2025-08-02 01:00:00,NSW1,60.06791197386922,7064.266649203181,2025-08-02 01:00:00+10:00,2025-08-02 01:00:00+10:00,2025-08-02 01:00:00
2025-08-02 01:30:00,NSW1,35.69012196067616,10319.978901478877,2025-08-02 01:30:00+10:00,2025-08-02 01:30:00+10:00,2025-08-02 01:30:00
2025-08-02 02:00:00,NSW1,50.28639073485908,11105.402426610031,2025-08-02 02:00:00+10:00,2025-08-02 02:00:00+10:00,2025-08-02 02:00:00
2025-08-02 02:30:00,NSW1,47.776121718367605,11277.435911861206,2025-08-02 02:30:00+10:00,2025-08-02 02:30:00+10:00,2025-08-02 02:30:00
2025-08-02 03:00:00,NSW1,62.765622690975306,8792.915875780182,2025-08-02 03:00:00+10:00,2025-08-02 03:00:00+10:00,2025-08-02 03:00:00
2025-08-02 03:30:00,NSW1,53.467992133535525,7287.969600754856,2025-08-02 03:30:00+10:00,2025-08-02 03:30:00+10:00,2025-08-02 03:30:00
2025-08-02 04:00:00,NSW1,60.98671690118548,8732.103373558455,2025-08-02 04:00:00+10:00,2025-08-02 04:00:00+10:00,2025-08-02 04:00:00
2025-08-02 04:30:00,NSW1,41.5191522583848,7651.856178882856,2025-08-02 04:30:00+10:00,2025-08-02 04:30:00+10:00,2025-08-02 04:30:00
2025-08-02 05:00:00,NSW1,46.88383314923934,8559.09048272067,2025-08-02 05:00:00+10:00,2025-08-02 05:00:00+10:00,2025-08-02 05:00:00
2025-08-02 05:30:00,NSW1,60.66188229224335,6648.337388411975,2025-08-02 05:30:00+10:00,2025-08-02 05:30:00+10:00,2025-08-02 05:30:00
2025-08-02 06:00:00,NSW1,35.34490343437516,8803.866522701333,2025-08-02 06:00:00+10:00,2025-08-02 06:00:00+10:00,2025-08-02 06:00:00
2025-08-02 06:30:00,NSW1,55.68785908452903,9054.030468772306,2025-08-02 06:30:00+10:00,2025-08-02 06:30:00+10:00,2025-08-02 06:30:00
2025-08-02 07:00:00,NSW1,77.49170430643223,10744.31223223448,2025-08-02 07:00:00+10:00,2025-08-02 07:00:00+10:00,2025-08-02 07:00:00
2025-08-02 07:30:00,NSW1,96.9137278026938,9497.486436064906,2025-08-02 07:30:00+10:00,2025-08-02 07:30:00+10:00,2025-08-02 07:30:00
2025-08-02 08:00:00,NSW1,60.44018398908788,11266.67329849472,2025-08-02 08:00:00+10:00,2025-08-02 08:00:00+10:00,2025-08-02 08:00:00
2025-08-02 08:30:00,NSW1,124.00792638012564,11138.654061869724,2025-08-02 08:30:00+10:00,2025-08-02 08:30:00+10:00,2025-08-02 08:30:00
2025-08-02 09:00:00,NSW1,84.07399014123764,11952.338210681975,2025-08-02 09:00:00+10:00,2025-08-02 09:00:00+10:00,2025-08-02 09:00:00
2025-08-02 09:30:00,NSW1,73.88897408600177,10142.990525280153,2025-08-02 09:30:00+10:00,2025-08-02 09:30:00+10:00,2025-08-02 09:30:00
2025-08-02 10:00:00,NSW1,106.87717318480652,10372.064224218677,2025-08-02 10:00:00+10:00,2025-08-02 10:00:00+10:00,2025-08-02 10:00:00
