datetime,region,hour,day_of_week,is_weekend,peak_period,temp_c,rh_pct,rain_mm,sunshine_sec,shortwave_wm2,wind_speed_ms,RRP,TOTALDEMAND,temp_bin,spike_flag,compound_highTemp_lowSolar_peakHour,RRP_lag_1h,RRP_lag_12h,RRP_lag_24h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_24h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_24h
2025-09-02 07:30:00+00:00,NSW1,,,,,,,,,,,90.4689366585892,11686.246858163662,,,,,,,,,,,,,,,
2025-09-02 08:00:00+00:00,NSW1,18.0,1.0,0.0,peak,16.142,68.0,0.0,12.8031845,16.0,12.413477,102.87736139464135,11588.747417849248,15-20°C,1.0,0.0,86.3049039287073,49.882335173358605,93.23165077744264,14097.69731975701,7927.017425560839,12534.287512641731,74.45395325577074,61.88250882122196,67.8561253572741,9736.529171067432,8428.24747134144,9023.772732937448
2025-09-02 08:30:00+00:00,NSW1,,,,,,,,,,,96.5272612249664,11682.578170418356,,,,,,,,,,,,,,,
2025-09-02 09:00:00+00:00,NSW1,19.0,1.0,0.0,peak,14.792,74.0,0.0,0.0,0.0,8.78872,77.91220160441759,9855.86306226469,10-15°C,1.0,0.0,55.52943529225563,90.4689366585892,87.78600331444518,9699.73662180061,11686.246858163662,9977.466502100977,84.86019594313807,67.93248392084087,68.6637781642009,10007.132265818893,8602.292662904982,9009.397871285828
2025-09-02 09:30:00+00:00,NSW1,,,,,,,,,,,128.20283310310185,8321.108393481398,,,,,,,,,,,,,,,
2025-09-02 10:00:00+00:00,NSW1,20.0,1.0,0.0,peak,13.941999,76.0,0.0,0.0,0.0,5.6233797,88.69024236606055,11896.453621526149,10-15°C,0.0,0.0,126.55333804693196,102.87736139464135,109.54284403540346,9287.473142823192,11588.747417849248,10271.40508524946,89.13494747962399,72.28463234572992,67.71432556616973,11260.46548202232,9163.553316756344,9023.369515390395
2025-09-02 10:30:00+00:00,NSW1,,,,,,,,,,,110.74293343596447,7054.5217713356915,,,,,,,,,,,,,,,
2025-09-02 11:00:00+00:00,NSW1,21.0,1.0,0.0,peak,12.792,81.0,0.0,0.0,0.0,3.7064266,38.99667850358944,6383.503669562892,10-15°C,0.0,0.0,82.30655852969737,77.91220160441759,80.2104645925925,10270.704074672456,9855.86306226469,11236.978083367976,95.03966571585472,80.0227005010713,68.46632264889054,10100.557935466675,9420.597251453992,8848.701853714498
2025-09-02 11:30:00+00:00,NSW1,,,,,,,,,,,43.963215121983325,9626.002901677795,,,,,,,,,,,,,,,
2025-09-02 12:00:00+00:00,NSW1,22.0,1.0,0.0,other,12.492,89.0,0.0,0.0,0.0,2.2768397,54.08179238079306,8740.9342052753,10-15°C,0.0,0.0,98.02526200466716,88.69024236606055,56.76664491223789,10410.138793110202,11896.453621526149,7849.940133255246,83.87184820080937,84.36602207197372,68.15434181476623,9586.22233121245,9796.677298515671,8873.573985844318
2025-09-02 12:30:00+00:00,NSW1,,,,,,,,,,,66.35033731157017,9385.074942167146,,,,,,,,,,,,,,,
2025-09-02 13:00:00+00:00,NSW1,23.0,1.0,0.0,other,11.792,91.0,0.0,0.0,0.0,0.71999997,51.31076266316675,4948.1745267687575,10-15°C,0.0,0.0,73.24390412969923,38.99667850358944,49.479069063052506,6782.63908987048,6383.503669562892,7535.398184602493,70.11020608522189,79.62257678242294,67.77910000582557,8326.189603094934,9793.327542558623,8816.649870056926
2025-09-02 13:30:00+00:00,NSW1,,,,,,,,,,,53.953636851505024,7198.93084406069,,,,,,,,,,,,,,,
2025-09-02 14:00:00+00:00,NSW1,0.0,2.0,0.0,other,11.191999,94.0,0.0,0.0,0.0,0.5091169,58.874737351163475,9314.913215425777,10-15°C,0.0,0.0,53.00250529702896,54.08179238079306,57.054818943916345,6770.335332116104,8740.9342052753,6009.857753514451,58.42656909349976,76.73311740467723,67.94066948273452,8493.679359239208,9297.11864735294,8895.066171119432
2025-09-02 14:30:00+00:00,NSW1,,,,,,,,,,,46.18681171216983,6814.505674952047,,,,,,,,,,,,,,,
2025-09-02 15:00:00+00:00,NSW1,1.0,2.0,0.0,other,10.392,98.0,0.0,0.0,0.0,1.1384199,38.219019062080655,6938.955770899942,10-15°C,0.0,0.0,63.62394733372277,51.31076266316675,60.53636737288916,8720.587012866643,4948.1745267687575,13544.818551920824,52.83810075658619,63.91615785695975,67.58640453944683,7700.502511062386,8305.043452291688,8738.718479833678
2025-09-02 15:30:00+00:00,NSW1,,,,,,,,,,,47.32141867995331,7504.314597585481,,,,,,,,,,,,,,,
2025-09-02 16:00:00+00:00,NSW1,2.0,2.0,0.0,other,9.592,100.0,0.0,0.0,0.0,1.8,64.11588192272801,7663.8545743144205,<10°C,0.0,0.0,48.7679753868418,58.874737351163475,45.14601917442007,5476.005570509832,9314.913215425777,6360.8413241323215,52.069853714209074,61.09002989971548,67.65405045337071,8356.435900839098,8341.312751967016,8829.241278722096
2025-09-02 16:30:00+00:00,NSW1,,,,,,,,,,,30.986525453338924,8597.410659360963,,,,,,,,,,,,,,,
2025-09-02 17:00:00+00:00,NSW1,3.0,2.0,0.0,other,8.542,100.0,0.0,0.0,0.0,1.9386592,105.77624644074427,4880.8056318293675,<10°C,0.0,0.0,48.39302304276619,38.219019062080655,71.88327635655142,10705.935670776382,6938.955770899942,7968.187348466463,51.55391915436329,54.990244123931525,67.17561367351054,7816.404112264151,8155.041735751681,8838.433381381788
2025-09-02 17:30:00+00:00,NSW1,,,,,,,,,,,86.3049039287073,14097.69731975701,,,,,,,,,,,,,,,
2025-09-02 18:00:00+00:00,NSW1,4.0,2.0,0.0,other,7.542,100.0,0.0,0.0,0.0,2.5455842,55.52943529225563,9699.73662180061,<10°C,0.0,0.0,50.19581344516784,64.11588192272801,75.56695758966012,6908.07623694404,7663.8545743144205,9079.044050626491,48.68271953234186,49.29087458517534,66.33681579258278,7779.521810786439,7679.555822240857,8716.261277786307
2025-09-02 18:30:00+00:00,NSW1,,,,,,,,,,,104.01072649685032,13479.67021934222,,,,,,,,,,,,,,,
2025-09-02 19:00:00+00:00,NSW1,5.0,2.0,0.0,other,6.592,100.0,0.0,0.0,0.0,2.9024127,126.55333804693196,9287.473142823192,<10°C,0.0,0.0,53.339840961846065,105.77624644074427,53.37459308956452,6757.104198196812,4880.8056318293675,8871.424610141888,45.58913473465506,48.82949422443206,66.07887964561046,7571.086141009405,7963.761020924252,8714.268774260241
2025-09-02 19:30:00+00:00,NSW1,,,,,,,,,,,80.10472258330135,10727.511513738424,,,,,,,,,,,,,,,
2025-09-02 20:00:00+00:00,NSW1,6.0,2.0,0.0,other,5.692,100.0,0.0,0.0,0.0,2.9024127,79.23738663368005,6427.849869113554,<10°C,0.0,0.0,39.27231059961657,55.52943529225563,55.34447185264853,7353.601438168123,9699.73662180061,8644.043518113454,44.41423494743432,47.9840770508988,66.29151879821183,7537.288239558985,7676.846175911568,8646.881834492704
2025-09-02 20:30:00+00:00,NSW1,,,,,,,,,,,82.30655852969737,10270.704074672456,,,,,,,,,,,,,,,
2025-09-02 21:00:00+00:00,NSW1,7.0,2.0,0.0,other,5.3919997,98.0,0.0,219.21625,31.0,3.396233,98.02526200466716,10410.138793110202,<10°C,0.0,0.0,54.43572076865148,80.10472258330135,98.11106121040616,10021.045315430458,10727.511513738424,9555.398300437526,63.051111129152154,55.08018230216607,66.36560635086447,8607.338706401977,8368.57360975638,8661.919733599882
2025-09-02 21:30:00+00:00,NSW1,,,,,,,,,,,90.31325532381106,12898.490646769587,,,,,,,,,,,,,,,
2025-09-02 22:00:00+00:00,NSW1,8.0,2.0,0.0,other,8.092,78.0,0.0,3600.0,206.0,3.6179552,73.24390412969923,6782.63908987048,<10°C,0.0,0.0,95.5694519375868,82.30655852969737,102.87736139464135,9412.871798662194,10270.704074672456,11588.747417849248,65.42947448167693,55.509304608166,65.33779654503373,9563.37912147362,8567.232631241512,8693.192577573815
2025-09-02 22:30:00+00:00,NSW1,,,,,,,,,,,26.83892312244491,6667.683887589673,,,,,,,,,,,,,,,
2025-09-02 23:00:00+00:00,NSW1,9.0,2.0,0.0,other,11.842,60.0,0.0,3600.0,416.0,5.4833565,53.00250529702896,6770.335332116104,10-15°C,1.0,0.0,53.542490714765286,98.02526200466716,77.91220160441759,13089.843928597991,10410.138793110202,9855.86306226469,89.59144706706127,67.0028410072478,66.74505057187825,10831.896883426158,9184.59256149257,8703.038710864845
2025-09-02 23:30:00+00:00,NSW1,,,,,,,,,,,45.22596796265746,7915.585673101361,,,,,,,,,,,,,,,
2025-09-03 00:00:00+00:00,NSW1,10.0,2.0,0.0,other,15.841999,43.0,0.0,3600.0,587.0,8.707237,61.93485872535693,9927.341525988037,15-20°C,1.0,0.0,139.50805447996868,73.24390412969923,88.69024236606055,12659.461363550778,6782.63908987048,11896.453621526149,109.36549220349782,81.45990088528292,67.82330823970524,11580.99502003099,10014.02649142686,8780.35004250472
2025-09-03 00:30:00+00:00,NSW1,,,,,,,,,,,63.62394733372277,8720.587012866643,,,,,,,,,,,,,,,
2025-09-03 01:00:00+00:00,NSW1,11.0,2.0,0.0,off-peak,17.942,34.0,0.0,3600.0,713.0,9.085988,48.7679753868418,5476.005570509832,15-20°C,0.0,0.0,150.5403037697951,53.00250529702896,38.99667850358944,12412.882842191826,6770.335332116104,6383.503669562892,113.4230872271031,89.42628085439001,68.24334598512785,11018.460867762144,10290.919994617883,8920.62458836514
2025-09-03 01:30:00+00:00,NSW1,,,,,,,,,,,44.47334983390927,7393.159951792328,,,,,,,,,,,,,,,
2025-09-03 02:00:00+00:00,NSW1,12.0,2.0,0.0,off-peak,19.342,33.0,0.0,3600.0,771.0,9.220499,53.869405883771904,7694.660230695688,15-20°C,0.0,0.0,60.957793466997984,61.93485872535693,54.08179238079306,8632.518131432298,9927.341525988037,8740.9342052753,89.9878667468739,89.78965690696758,68.31274860458139,10085.423734196029,10458.660308811091,8879.91408257978
2025-09-03 02:30:00+00:00,NSW1,,,,,,,,,,,48.39302304276619,10705.935670776382,,,,,,,,,,,,,,,
2025-09-03 03:00:00+00:00,NSW1,13.0,2.0,0.0,off-peak,20.442,34.0,0.0,3600.0,763.0,8.39657,50.19581344516784,6908.07623694404,20-25°C,0.0,0.0,49.22199705851633,44.47334983390927,51.31076266316675,9275.899257540286,7393.159951792328,4948.1745267687575,48.386831315859986,80.28701737546214,67.40383452886,8064.191363814361,9912.769932218727,8917.572768188145
2025-09-03 03:30:00+00:00,NSW1,,,,,,,,,,,41.8248840265899,7218.194576313384,,,,,,,,,,,,,,,
2025-09-03 04:00:00+00:00,NSW1,14.0,2.0,0.0,off-peak,21.092,34.0,0.0,3600.0,686.0,7.491114,53.339840961846065,6757.104198196812,20-25°C,0.0,0.0,38.60923360278987,48.39302304276619,58.874737351163475,6624.0260913613265,10705.935670776382,9314.913215425777,45.55157892149601,79.48733307429954,67.09282498197774,8277.468198192108,9647.964532977128,8930.0158082355
2025-09-03 04:30:00+00:00,NSW1,,,,,,,,,,,35.03255349093807,9494.880165738388,,,,,,,,,,,,,,,
2025-09-03 05:00:00+00:00,NSW1,15.0,2.0,0.0,other,21.442,33.0,0.0,3600.0,510.0,7.9932966,39.27231059961657,7353.601438168123,20-25°C,0.0,0.0,43.94627910081413,50.19581344516784,38.219019062080655,9912.179137698784,6908.07623694404,6938.955770899942,42.65560878215144,66.32173776451266,67.08438084919082,8171.303834091302,9128.363784143665,8972.148833210476
2025-09-03 05:30:00+00:00,NSW1,,,,,,,,,,,47.93514486869662,7061.030915991481,,,,,,,,,,,,,,,
2025-09-03 06:00:00+00:00,NSW1,16.0,2.0,0.0,other,21.542,33.0,0.0,3600.0,332.0,9.673221,49.080675736918664,7338.918142945719,20-25°C,0.0,0.0,37.580273313208856,53.339840961846065,64.11588192272801,9922.090486546602,6757.104198196812,7663.8545743144205,44.91485255563583,52.38317524595891,66.87499319709772,8096.873669299633,8422.100319679494,8978.089982965721
2025-09-03 06:30:00+00:00,NSW1,,,,,,,,,,,54.43572076865148,10021.045315430458,,,,,,,,,,,,,,,
2025-09-03 07:00:00+00:00,NSW1,17.0,2.0,0.0,peak,20.742,33.0,0.0,3600.0,153.0,8.654986,95.5694519375868,9412.871798662194,20-25°C,0.0,0.0,55.460046422072104,39.27231059961657,105.77624644074427,7873.963216381395,7353.601438168123,4880.8056318293675,60.421448404768,52.98651366313201,67.71621638109426,8972.0021537433,8624.735175967704,9168.185933517116
2025-09-03 07:30:00+00:00,NSW1,,,,,,,,,,,92.0133628634428,10456.56462721388,,,,,,,,,,,,,,,
2025-09-03 08:00:00+00:00,NSW1,18.0,2.0,0.0,peak,18.492,40.0,0.0,0.0,16.0,6.130579,102.47960163795253,9351.594267101646,15-20°C,0.0,0.0,71.77695892600346,54.43572076865148,104.01072649685032,12137.36366468096,10021.045315430458,13479.67021934222,76.81358325853888,59.4599835054805,67.3502768537074,11234.067705315982,9561.3092602228,9160.905036370394
2025-09-03 08:30:00+00:00,NSW1,,,,,,,,,,,53.542490714765286,13089.843928597991,,,,,,,,,,,,,,,
2025-09-03 09:00:00+00:00,NSW1,19.0,2.0,0.0,peak,16.742,44.0,0.0,0.0,0.0,4.802999,139.50805447996868,12659.461363550778,15-20°C,0.0,0.0,62.65887968265082,92.0133628634428,80.10472258330135,13080.0201703266,10456.56462721388,10727.511513738424,88.11940875570842,69.79550715894501,67.26971617338324,12534.789118860816,10436.65187713253,9255.75971784983
2025-09-03 09:30:00+00:00,NSW1,,,,,,,,,,,118.10913975506254,11515.623091529822,,,,,,,,,,,,,,,
2025-09-03 10:00:00+00:00,NSW1,20.0,2.0,0.0,peak,15.441999,49.0,0.0,0.0,0.0,3.2399998,150.5403037697951,12412.882842191826,15-20°C,1.0,0.0,133.47981008211698,53.542490714765286,82.30655852969737,13066.763628927838,13089.843928597991,10270.704074672456,89.29570592041443,74.85857716259122,67.73631118619306,12528.917933669303,10750.460043706302,9326.74248997299
2025-09-03 10:30:00+00:00,NSW1,,,,,,,,,,,108.94363025284164,11538.685510766512,,,,,,,,,,,,,,,
2025-09-03 11:00:00+00:00,NSW1,21.0,2.0,0.0,peak,14.441999,52.0,0.0,0.0,0.0,3.5455887,60.957793466997984,8632.518131432298,10-15°C,0.0,0.0,104.7031191445686,139.50805447996868,98.02526200466716,13677.877136584044,12659.461363550778,10410.138793110202,90.86053211433745,82.44270495289562,67.6893819621469,12275.847233003187,11296.570883613218,9441.142241250283
2025-09-03 11:30:00+00:00,NSW1,,,,,,,,,,,51.80857483994738,8874.917688301037,,,,,,,,,,,,,,,
2025-09-03 12:00:00+00:00,NSW1,22.0,2.0,0.0,other,11.742,64.0,0.0,0.0,0.0,4.32,49.56775839659874,7537.9151409546685,10-15°C,0.0,0.0,76.74282500213639,150.5403037697951,73.24390412969923,11108.790634545934,12412.882842191826,6782.63908987048,84.68188696798113,87.2493820849304,67.5958332003369,10951.41318063366,11525.473810687025,9410.289111008558
2025-09-03 12:30:00+00:00,NSW1,,,,,,,,,,,49.22199705851633,9275.899257540286,,,,,,,,,,,,,,,
2025-09-03 13:00:00+00:00,NSW1,23.0,2.0,0.0,other,10.842,68.0,0.0,0.0,0.0,4.379589,38.60923360278987,6624.0260913613265,10-15°C,0.0,0.0,73.68940964611623,60.957793466997984,53.00250529702896,10164.63321827698,8632.518131432298,6770.335332116104,75.41816850379581,82.35693721210512,68.3998064885148,9170.968088920336,10849.94301129482,9432.339800701166
2025-09-03 13:30:00+00:00,NSW1,,,,,,,,,,,40.15563053030962,7439.871873296546,,,,,,,,,,,,,,,
2025-09-03 14:00:00+00:00,NSW1,0.0,3.0,0.0,other,10.592,69.0,0.0,0.0,0.0,4.3349743,46.420239087269856,5853.756158104271,10-15°C,0.0,0.0,64.45938586151291,49.56775839659874,61.93485872535693,8268.923387337376,7537.9151409546685,9927.341525988037,57.705090638858586,74.282811376598,67.59919715531676,7996.603175226283,10136.225204114737,9379.007718248668
2025-09-03 14:30:00+00:00,NSW1,,,,,,,,,,,43.94627910081413,9912.179137698784,,,,,,,,,,,,,,,
2025-09-03 15:00:00+00:00,NSW1,1.0,3.0,0.0,other,10.492,68.0,0.0,0.0,0.0,4.452954,37.580273313208856,9922.090486546602,10-15°C,0.0,0.0,58.45914432259125,40.15563053030962,44.47334983390927,6663.404292799607,7439.871873296546,7393.159951792328,51.39898860754556,66.76222299592533,67.98123245812464,7901.073776623346,8986.767078542396,9426.190624412508
2025-09-03 15:30:00+00:00,NSW1,,,,,,,,,,,45.92664688014041,7579.381143770203,,,,,,,,,,,,,,,
2025-09-03 16:00:00+00:00,NSW1,2.0,3.0,0.0,other,10.441999,68.0,0.0,0.0,0.0,4.452954,55.460046422072104,7873.963216381395,10-15°C,0.0,0.0,65.50254556014563,43.94627910081413,48.39302304276619,9370.615199143054,9912.179137698784,10705.935670776382,48.9041706299705,62.16116956688316,68.00409610298499,7497.413701881672,8334.190895401003,9324.962025831486
2025-09-03 16:30:00+00:00,NSW1,,,,,,,,,,,79.49614856958424,8889.717669924208,,,,,,,,,,,,,,,
2025-09-03 17:00:00+00:00,NSW1,3.0,3.0,0.0,other,10.292,68.0,0.0,0.0,0.0,4.802999,97.64533615633256,13713.104247733125,10-15°C,0.0,0.0,49.49047799606258,37.580273313208856,50.19581344516784,5846.96293888733,9922.090486546602,6908.07623694404,57.24379307505564,57.47444185695712,68.3104313954033,8527.595113292182,8262.099144259231,9467.906593377173
2025-09-03 17:30:00+00:00,NSW1,,,,,,,,,,,71.77695892600346,12137.36366468096,,,,,,,,,,,,,,,
2025-09-03 18:00:00+00:00,NSW1,4.0,3.0,0.0,other,10.292,69.0,0.0,0.0,0.0,5.5887027,93.84412979459012,11710.237262849609,10-15°C,0.0,0.0,50.99238405147333,55.460046422072104,53.339840961846065,10815.223142802128,7873.963216381395,6757.104198196812,56.154096070376305,54.00416593762635,68.77415603844965,8576.45338669505,8106.014948202782,9516.90389249904
2025-09-03 18:30:00+00:00,NSW1,,,,,,,,,,,62.65887968265082,13080.0201703266,,,,,,,,,,,,,,,
2025-09-03 19:00:00+00:00,NSW1,5.0,3.0,0.0,other,10.492,66.0,0.0,0.0,0.0,5.6920996,133.47981008211698,13066.763628927838,10-15°C,0.0,0.0,51.93734984887126,97.64533615633256,39.27231059961657,6731.544203848432,13713.104247733125,7353.601438168123,55.12949380527875,52.016832217624625,69.19664098681294,9210.981596168123,8354.197649024898,9529.948957726328
2025-09-03 19:30:00+00:00,NSW1,,,,,,,,,,,69.3113378925566,11501.245738646769,,,,,,,,,,,,,,,
2025-09-03 20:00:00+00:00,NSW1,6.0,3.0,0.0,other,10.642,63.0,0.0,0.0,0.0,6.2145634,98.26722088199514,11220.386088987936,10-15°C,0.0,0.0,44.263529766569775,93.84412979459012,49.080675736918664,9969.224559489268,11710.237262849609,7338.918142945719,49.85839952016829,53.55109629761196,68.99095196699504,8057.622260956373,8292.608687124277,9532.948346051846
2025-09-03 20:30:00+00:00,NSW1,,,,,,,,,,,104.7031191445686,13677.877136584044,,,,,,,,,,,,,,,
2025-09-03 21:00:00+00:00,NSW1,7.0,3.0,0.0,other,10.742,63.0,0.0,0.0,24.0,6.2145634,85.37740924051377,8035.546266760288,10-15°C,0.0,0.0,47.96708650380025,69.3113378925566,92.0133628634428,10149.66584142006,11501.245738646769,10456.56462721388,53.11069437305637,54.55567310829196,67.85010515965611,9897.345985818149,9210.641989276308,9636.70771929249
2025-09-03 21:30:00+00:00,NSW1,,,,,,,,,,,76.74282500213639,11108.790634545934,,,,,,,,,,,,,,,
2025-09-03 22:00:00+00:00,NSW1,8.0,3.0,0.0,other,12.842,57.0,0.0,25.935059,132.0,6.849467,73.68940964611623,10164.63321827698,10-15°C,0.0,0.0,77.00605352283401,104.7031191445686,53.542490714765286,13141.061155855785,13677.877136584044,13089.843928597991,61.45903094611672,58.294262375697734,68.70033554486791,9657.944661445968,9434.463128807049,9541.76965022287
2025-09-03 22:30:00+00:00,NSW1,,,,,,,,,,,53.972760390500454,6227.528937613494,,,,,,,,,,,,,,,
2025-09-03 23:00:00+00:00,NSW1,9.0,3.0,0.0,other,15.342,47.0,0.0,2231.4678,260.0,10.823973,64.45938586151291,8268.923387337376,15-20°C,0.0,0.0,94.35354920493177,76.74282500213639,139.50805447996868,8532.816613256198,11108.790634545934,12659.461363550778,74.4176548446071,62.13802718238768,67.09422793918827,11401.36384569249,9729.49305332443,9604.131716335136
2025-09-03 23:30:00+00:00,NSW1,,,,,,,,,,,41.58023393238934,6928.944636384519,,,,,,,,,,,,,,,
2025-09-04 00:00:00+00:00,NSW1,10.0,3.0,0.0,other,17.592,41.0,0.0,3600.0,388.0,13.397612,27.1513447621188,8354.04260498504,15-20°C,0.0,0.0,71.69844073263694,73.68940964611623,150.5403037697951,13706.291365691532,10164.63321827698,12412.882842191826,80.74395925910905,65.93031540396979,64.89175966812137,11350.172431062105,10284.193834752235,9584.445728330384
2025-09-04 00:30:00+00:00,NSW1,,,,,,,,,,,58.45914432259125,6663.404292799607,,,,,,,,,,,,,,,
2025-09-04 01:00:00+00:00,NSW1,11.0,3.0,0.0,off-peak,19.092,39.0,0.0,3442.7493,455.0,13.849476,65.50254556014563,9370.615199143054,15-20°C,0.0,0.0,94.55141985765708,64.45938586151291,60.957793466997984,9968.6760956121,8268.923387337376,8632.518131432298,75.41726988974254,68.43815041792963,63.94960837769785,10922.89319002789,10290.418925736927,9529.823690506088
2025-09-04 01:30:00+00:00,NSW1,,,,,,,,,,,51.24127720651541,7820.512539090477,,,,,,,,,,,,,,,
2025-09-04 02:00:00+00:00,NSW1,12.0,3.0,0.0,off-peak,20.692,34.0,0.0,3600.0,566.0,15.893093,49.49047799606258,5846.96293888733,20-25°C,0.0,0.0,35.41629196885695,27.1513447621188,49.56775839659874,7263.568791732914,8354.04260498504,7537.9151409546685,63.27337871010775,68.84551677735742,63.75491693459251,9430.04374741274,10415.703796552612,9522.209217987223
2025-09-04 02:30:00+00:00,NSW1,,,,,,,,,,,67.7769293135457,10648.852567030484,,,,,,,,,,,,,,,
2025-09-04 03:00:00+00:00,NSW1,13.0,3.0,0.0,off-peak,22.442,30.0,0.0,3600.0,608.0,16.039202,50.99238405147333,10815.223142802128,20-25°C,0.0,0.0,47.73454900291501,51.24127720651541,40.15563053030962,8484.669232113862,7820.512539090477,7439.871873296546,51.195724392861614,68.21793524430831,64.83283462686767,8173.257349688996,9653.84592165205,9571.97671665082
2025-09-04 03:30:00+00:00,NSW1,,,,,,,,,,,65.4861580057896,9595.624928511452,,,,,,,,,,,,,,,
2025-09-04 04:00:00+00:00,NSW1,14.0,3.0,0.0,off-peak,23.192,22.0,0.0,3600.0,612.0,19.0392,50.32061184542287,7505.420175326995,20-25°C,0.0,0.0,48.57591354417752,49.49047799606258,43.94627910081413,7791.077438920205,5846.96293888733,9912.179137698784,53.690110943383814,64.55369041656317,64.96692488043381,7996.015895375709,9459.4545427018,9494.642152654038
2025-09-04 04:30:00+00:00,NSW1,,,,,,,,,,,51.93734984887126,6731.544203848432,,,,,,,,,,,,,,,
2025-09-04 05:00:00+00:00,NSW1,15.0,3.0,0.0,other,23.142,22.0,0.0,3600.0,526.0,18.0,44.263529766569775,9969.224559489268,20-25°C,0.0,0.0,50.38261127199015,50.99238405147333,37.580273313208856,6200.120065853186,10815.223142802128,9922.090486546602,54.00099392204723,58.63718631607748,65.17309007707948,7482.667315345411,8456.355531379077,9436.12965314399
2025-09-04 05:30:00+00:00,NSW1,,,,,,,,,,,57.67263322822667,8811.789814279475,,,,,,,,,,,,,,,
2025-09-04 06:00:00+00:00,NSW1,16.0,3.0,0.0,other,22.392,23.0,0.0,3600.0,368.0,16.676977,29.4701144261295,5732.12988428261,20-25°C,0.0,0.0,49.113578087098546,51.93734984887126,55.460046422072104,5833.118633597151,6731.544203848432,7873.963216381395,55.60400228196038,53.88698183215461,65.26771131467028,7356.979852837615,7834.525813586887,9437.552101807232
2025-09-04 06:30:00+00:00,NSW1,,,,,,,,,,,47.96708650380025,10149.66584142006,,,,,,,,,,,,,,,
2025-09-04 07:00:00+00:00,NSW1,17.0,3.0,0.0,peak,20.992,27.0,0.0,3600.0,150.0,11.620809,77.00605352283401,13141.061155855785,20-25°C,1.0,0.0,52.002119218704344,44.263529766569775,97.64533615633256,6828.944052627317,9969.224559489268,13713.104247733125,56.25450929415829,54.97231011877105,64.44605749160762,7612.065278866525,7804.040587121118,9324.65004329444
2025-09-04 07:30:00+00:00,NSW1,,,,,,,,,,,62.28474879077808,11580.204659581685,,,,,,,,,,,,,,,
2025-09-04 08:00:00+00:00,NSW1,18.0,3.0,0.0,peak,18.442,34.0,0.0,0.0,14.0,5.8048253,94.35354920493177,8532.816613256198,15-20°C,0.0,0.0,102.90271777601087,29.4701144261295,93.84412979459012,11198.775490678892,5732.12988428261,11710.237262849609,63.19916732373304,58.60008062289014,63.81987626861437,9422.614347651646,8452.64083149853,9324.294629822538
2025-09-04 08:30:00+00:00,NSW1,,,,,,,,,,,93.19605031266153,11298.14343834967,,,,,,,,,,,,,,,
2025-09-04 09:00:00+00:00,NSW1,19.0,3.0,0.0,peak,16.242,41.0,0.0,0.0,0.0,4.6102495,71.69844073263694,13706.291365691532,15-20°C,0.0,0.0,68.44658979988264,77.00605352283401,133.47981008211698,13334.797143283908,13141.061155855785,13066.763628927838,72.14107249211165,63.87253738703601,63.05823572594929,10092.926475444016,8724.953164140816,9186.726106145185
2025-09-04 09:30:00+00:00,NSW1,,,,,,,,,,,68.37954665598889,13014.902413881444,,,,,,,,,,,,,,,
2025-09-04 10:00:00+00:00,NSW1,20.0,3.0,0.0,peak,14.941999,45.0,0.0,0.0,0.0,3.7585104,89.26186981065383,10285.777034899676,10-15°C,1.0,0.0,90.84860587220844,93.19605031266153,98.26722088199514,13172.559937317805,11298.14343834967,11220.386088987936,86.12767375932101,73.05233623212835,63.40110720761762,11426.38021347577,9799.357404756478,9171.736116782904
2025-09-04 10:30:00+00:00,NSW1,,,,,,,,,,,94.55141985765708,9968.6760956121,,,,,,,,,,,,,,,
2025-09-04 11:00:00+00:00,NSW1,21.0,3.0,0.0,peak,14.142,48.0,0.0,0.0,0.0,3.2399998,35.41629196885695,7263.568791732914,10-15°C,0.0,0.0,95.3077672522826,71.69844073263694,76.74282500213639,11811.777164406436,13706.291365691532,11108.790634545934,88.29315808607959,75.74616270490631,63.49895451508215,10943.458036101676,10183.03619187666,9157.74598020985
2025-09-04 11:30:00+00:00,NSW1,,,,,,,,,,,46.585929125783935,9093.6998308463,,,,,,,,,,,,,,,
2025-09-04 12:00:00+00:00,NSW1,22.0,3.0,0.0,other,13.142,52.0,0.0,0.0,0.0,2.1897945,45.44521484170581,6953.638317503999,10-15°C,0.0,0.0,81.43949576043407,94.55141985765708,73.68940964611623,10437.264079039349,9968.6760956121,10164.63321827698,89.57363955155893,80.85735602183529,63.66970479889651,10929.680887159906,10511.30368130196,9184.009569460968
2025-09-04 12:30:00+00:00,NSW1,,,,,,,,,,,47.73454900291501,8484.669232113862,,,,,,,,,,,,,,,
2025-09-04 13:00:00+00:00,NSW1,23.0,3.0,0.0,other,12.191999,54.0,0.0,0.0,0.0,0.8049845,48.57591354417752,7791.077438920205,10-15°C,0.0,0.0,68.14362358360943,35.41629196885695,64.45938586151291,8333.281815347247,7263.568791732914,8268.923387337376,79.1633968351341,79.69009065575479,63.77934585252002,9194.270978241411,10293.666559566122,9185.580930362266
2025-09-04 13:30:00+00:00,NSW1,,,,,,,,,,,83.41644787373045,9452.8904870167,,,,,,,,,,,,,,,
